fold,id,weight,p_hat,c_exec,implied,edge
3,559672,0.0,0.02463904412967176,0.0115,0.0115,0.013139044129671758
3,566186,0.0,0.040806405070069975,0.001,0.0005,0.039806405070069974
3,567561,0.0,0.06705472822612507,0.985,0.985,-0.917945271773875
3,558965,0.0,0.03196578780480621,0.0065,0.0065,0.02546578780480621
3,561983,0.0,0.026796436533402943,0.0095,0.0095,0.017296436533402945
3,558946,0.0,0.038157931950919696,0.0215,0.0215,0.016657931950919698
3,561250,0.0,0.02594173549720522,0.0095,0.0095,0.01644173549720522
3,562004,0.0,0.031404410636918276,0.0095,0.0095,0.021904410636918274
3,558935,0.0,0.03819324723678578,0.1105,0.1105,-0.07230675276321422
3,553862,0.0,0.07326592862797748,0.146,0.146,-0.07273407137202251
3,564223,0.0004319650089411175,0.06680379410826748,0.0015,0.0015,0.06530379410826748
3,566187,0.0,0.05550522045052755,0.425,0.425,-0.36949477954947246
3,559686,0.0,0.029780810963387125,0.0105,0.0105,0.019280810963387122
3,558962,0.0,0.025065477406447028,0.0015,0.0015,0.023565477406447027
3,566136,0.0,0.05799486590730929,0.245,0.245,-0.1870051340926907
3,561990,0.0,0.024591390786528628,0.0115,0.0115,0.013091390786528628
3,564194,0.0,0.06976772796919495,0.235,0.235,-0.16523227203080504
3,565065,0.0,0.03569076176582543,0.605,0.605,-0.5693092382341746
3,561242,0.0,0.027593901294929744,0.0075,0.0075,0.020093901294929745
3,561252,0.0,0.04184262355186973,0.0165,0.0165,0.025342623551869732
3,601825,0.0,0.06461847457602736,0.0635,0.0635,0.001118474576027359
3,559690,0.0,0.021159790668637754,0.0065,0.0065,0.014659790668637755
3,628946,0.0004319650089411175,0.0652529835748586,0.0015,0.0015,0.0637529835748586
3,561993,0.0,0.024381303863763224,0.0065,0.0065,0.017881303863763225
3,561979,0.0,0.038614582350958854,0.0255,0.0255,0.013114582350958855
3,558951,0.0,0.03691857480629379,0.0235,0.0235,0.013418574806293791
3,558938,0.0,0.03710049302457794,0.0885,0.0885,-0.05139950697542205
3,561974,0.0,0.03983103405411574,0.3965,0.3965,-0.35666896594588426
3,567560,9.45356795032329e-06,0.05805419014260185,0.0065,0.0065,0.051554190142601854
3,567687,0.0,0.046867068132039856,0.295,0.295,-0.24813293186796012
3,553881,0.0,0.05181368897197524,0.004,0.004,0.04781368897197524
3,628953,0.0004319650089411175,0.062167025613358844,0.0015,0.0015,0.06066702561335884
3,561254,0.0,0.025932597261525452,0.0065,0.0065,0.019432597261525453
3,628948,0.0004319650089411175,0.06261209161631845,0.0015,0.0015,0.06111209161631845
3,561994,0.0,0.024740397166010543,0.0065,0.0065,0.018240397166010544
3,561245,0.0,0.025005396761930976,0.0085,0.0085,0.016505396761930975
3,558966,0.0,0.024725546396339577,0.0045,0.0045,0.020225546396339576
3,597964,0.0004319650089411175,0.07946567654926534,0.0225,0.0225,0.05696567654926534
3,561986,0.0,0.027853676171661977,0.0065,0.0065,0.02135367617166198
3,558978,0.0,0.026275711158504963,0.0015,0.0015,0.02477571115850496
3,558939,0.0,0.03739915355463076,0.0535,0.0535,-0.016100846445369237
3,561258,0.0,0.030122490633395782,0.0085,0.0085,0.02162249063339578
3,601822,0.0004319650089411175,0.07635195499343495,0.0055,0.0055,0.07085195499343494
3,553877,0.0,0.040404443763548265,0.001,0.0005,0.039404443763548264
3,558964,0.0,0.026033116514899427,0.0025,0.0025,0.02353311651489943
3,561982,0.0,0.024911655612487576,0.0075,0.0075,0.017411655612487576
3,553857,0.0,0.0536483488178614,0.044,0.044,0.009648348817861405
3,558944,0.0,0.02942201028621991,0.0095,0.0095,0.019922010286219913
3,558945,0.0,0.032940818284260105,0.0105,0.0105,0.022440818284260103
3,564205,0.0004319650089411175,0.0970244105451126,0.0035,0.0035,0.0935244105451126
3,558961,0.0,0.02768075873576417,0.0035,0.0035,0.024180758735764172
3,558954,0.0,0.02493045836477656,0.0025,0.0025,0.02243045836477656
3,553859,0.0,0.06021852449333003,0.015,0.015,0.04521852449333003
3,561984,0.0,0.02506731918423448,0.0085,0.0085,0.01656731918423448
3,558949,0.0,0.04835104700193452,0.0215,0.0215,0.026851047001934525
3,561244,0.0,0.025439942192358914,0.0085,0.0085,0.016939942192358913
3,601824,0.0,0.04330846613214265,0.0015,0.0015,0.041808466132142647
3,553843,0.0004319650089411175,0.07402583231891288,0.026,0.026,0.04802583231891289
3,561229,0.0,0.030162831889720423,0.1895,0.1895,-0.1593371681102796
3,628950,0.0004319650089411175,0.05974147377201109,0.0015,0.0015,0.05824147377201109
3,561989,0.0,0.03203345809058842,0.0115,0.0115,0.02053345809058842
3,558955,0.0,0.03165272708193429,0.0065,0.0065,0.025152727081934292
3,558969,0.0,0.02512386401134762,0.0025,0.0025,0.02262386401134762
3,569369,0.0004319650089411175,0.07435829299697407,0.001,0.0005,0.07335829299697406
3,569367,0.0004319650089411175,0.08045206678943015,0.001,0.0005,0.07945206678943015
3,559693,0.0,0.02951337852392962,0.0085,0.0085,0.021013378523929618
3,558936,0.0,0.04576225684139364,0.161,0.161,-0.11523774315860635
3,559653,0.0,0.03416016569225303,0.0825,0.0825,-0.04833983430774697
3,561973,0.0,0.03652246462132246,0.0185,0.0185,0.018022464621322464
3,559662,0.0,0.02328517242917048,0.0105,0.0105,0.01278517242917048
3,616902,0.0,0.07487171687907244,0.3415,0.3415,-0.26662828312092757
3,616903,0.0,0.07015632230234238,0.295,0.295,-0.22484367769765762
3,616913,0.0004319650089411175,0.05550343469898785,0.0035,0.0035,0.05200343469898785
3,558959,0.0,0.025605838150029103,0.0025,0.0025,0.023105838150029104
3,558941,0.0,0.03642791787445826,0.0335,0.0335,0.002927917874458258
3,562802,0.0,0.0529311801708033,0.845,0.845,-0.7920688198291966
3,599324,0.0,0.06538782443642753,0.085,0.085,-0.019612175563572476
3,540819,0.0,0.04381964163445486,0.485,0.485,-0.44118035836554514
3,553851,0.0,0.08073411035388517,0.071,0.071,0.009734110353885175
3,562794,0.0,0.05377290364160971,0.465,0.465,-0.41122709635839033
3,559675,0.0,0.027525861545210396,0.0225,0.0225,0.005025861545210397
3,561988,0.0,0.03469213056559398,0.0085,0.0085,0.026192130565593982
3,558967,0.0,0.02503457701552266,0.0025,0.0025,0.02253457701552266
3,566191,0.0004319650089411175,0.055516692986150265,0.001,0.0005,0.054516692986150264
3,558977,0.0,0.024423934361495175,0.0015,0.0015,0.022923934361495174
3,564195,0.0,0.08302093787484233,0.135,0.135,-0.05197906212515768
3,553826,0.0,0.07166857745062234,0.085,0.085,-0.013331422549377664
3,559687,0.0,0.023474378826422868,0.0085,0.0085,0.014974378826422868
3,562830,0.0,0.06588316791024468,0.345,0.345,-0.2791168320897553
3,559664,0.0,0.02258694730423147,0.0075,0.0075,0.01508694730423147
3,559667,0.0,0.023407590991858844,0.0105,0.0105,0.012907590991858843
3,559669,0.0,0.03474609185944721,0.0125,0.0125,0.022246091859447207
3,558958,0.0,0.024806630069828004,0.0025,0.0025,0.022306630069828005
3,564166,0.0004319650089411175,0.0829467541063884,0.0185,0.0185,0.0644467541063884
3,558943,0.0,0.03155827614079258,0.0125,0.0125,0.01905827614079258
3,561256,0.0,0.02485639436553017,0.0075,0.0075,0.01735639436553017
3,561987,0.0,0.024311648719778322,0.0065,0.0065,0.017811648719778323
3,564210,0.0,0.07611680044205903,0.615,0.615,-0.538883199557941
3,559680,0.0,0.021632651610576297,0.0065,0.0065,0.015132651610576298
3,558973,0.0,0.026223891022411554,0.0035,0.0035,0.022723891022411555
3,559668,0.0,0.04076804082274653,0.0275,0.0275,0.013268040822746529
3,566188,0.0,0.051513133430080835,0.575,0.575,-0.5234868665699192
3,561975,0.0,0.0389082035070806,0.2045,0.2045,-0.16559179649291939
3,553828,0.0,0.08192733030697345,0.2525,0.2525,-0.17057266969302654
3,558937,0.0,0.03509634686238004,0.085,0.085,-0.04990365313761996
3,628945,0.0004319650089411175,0.058090058358266417,0.0015,0.0015,0.056590058358266415
3,561235,0.0,0.02785318467318393,0.0075,0.0075,0.02035318467318393
3,553863,0.0,0.052245371666443,0.0175,0.0175,0.034745371666442995
3,558947,0.0,0.032210673982357205,0.0165,0.0165,0.015710673982357204
3,628951,0.0004319650089411175,0.06123062525482215,0.0015,0.0015,0.05973062525482215
3,562001,0.0,0.027981178696385438,0.0075,0.0075,0.020481178696385438
3,567621,0.0,0.03746904495875171,0.0745,0.0745,-0.03703095504124829
3,567562,0.0,0.03639360133778624,0.001,0.0005,0.03539360133778624
3,569357,0.0004319650089411175,0.08229931805451648,0.0015,0.0015,0.08079931805451648
3,561981,0.0,0.025061076875791993,0.0115,0.0115,0.013561076875791993
3,559692,0.0,0.023457212967161536,0.0065,0.0065,0.016957212967161538
3,559677,0.0,0.02143044957445199,0.0075,0.0075,0.01393044957445199
3,561234,0.0,0.043098529388960326,0.1105,0.1105,-0.06740147061103968
3,561251,0.0,0.026926672153808274,0.0065,0.0065,0.020426672153808275
3,561999,0.0,0.02530738294652374,0.0075,0.0075,0.01780738294652374
3,566193,0.0,0.04667472221698902,0.001,0.0005,0.04567472221698902
3,559655,0.0,0.03331745861888569,0.0365,0.0365,-0.003182541381114311
3,558974,0.0,0.03379068025910541,0.0095,0.0095,0.024290680259105406
3,599323,0.0,0.0823180188392683,0.915,0.915,-0.8326819811607318
3,561976,0.0,0.02467826292137177,0.0125,0.0125,0.01217826292137177
3,553865,0.0,0.05895892354419383,0.065,0.065,-0.00604107645580617
3,559654,0.0,0.035314339189453994,0.0405,0.0405,-0.005185660810546007
3,553869,0.0,0.045900085498274144,0.0015,0.0015,0.04440008549827414
3,628952,0.0004319650089411175,0.060451567682273034,0.0015,0.0015,0.05895156768227303
3,561231,0.0,0.0379580911414804,0.058,0.058,-0.0200419088585196
3,616908,0.0004319650089411175,0.06766232283070606,0.0075,0.0075,0.06016232283070606
3,561249,0.0,0.026757369362435664,0.0095,0.0095,0.017257369362435666
3,569372,0.0004319650089411175,0.07623276389875117,0.001,0.0005,0.07523276389875116
3,558970,0.0,0.025066229493925153,0.0015,0.0015,0.023566229493925152
3,558956,0.0,0.025837784997226793,0.0045,0.0045,0.021337784997226793
3,559685,0.0,0.020807008216520363,0.0075,0.0075,0.013307008216520363
3,559691,0.0,0.02552005389313827,0.0075,0.0075,0.01802005389313827
3,553824,0.0,0.07565320057018761,0.175,0.175,-0.09934679942981238
3,562829,0.0004319650089411175,0.06716869432362835,0.0075,0.0075,0.05966869432362835
3,601818,9.215457418706621e-07,0.05340116681839527,0.0035,0.0035,0.049901166818395265
3,553827,0.0,0.07918122256289928,0.058,0.058,0.021181222562899275
3,558934,0.0,0.03655613144611807,0.1615,0.1615,-0.12494386855388193
3,616910,0.0004319650089411175,0.06740898084976422,0.0045,0.0045,0.06290898084976422
3,559657,0.0,0.028953863522477457,0.0105,0.0105,0.018453863522477458
3,616909,0.0004319650089411175,0.062284972857365443,0.0045,0.0045,0.057784972857365446
3,559666,0.0,0.022742418887095196,0.0075,0.0075,0.015242418887095197
3,561236,0.0,0.027653623823562158,0.0095,0.0095,0.018153623823562157
3,561998,0.0,0.02906830774772139,0.0115,0.0115,0.01756830774772139
3,566230,5.25380200372949e-05,0.05963762950440829,0.001,0.0005,0.05863762950440829
3,564161,0.0004319650089411175,0.092116709300103,0.022,0.022,0.070116709300103
3,561238,0.0,0.027991764948592242,0.0105,0.0105,0.01749176494859224
3,561980,0.0,0.026551325385625806,0.0095,0.0095,0.017051325385625808
3,559663,0.0,0.03358612542031378,0.0195,0.0195,0.014086125420313778
3,562002,0.0,0.02333011173746854,0.0065,0.0065,0.016830111737468543
3,628937,0.0004319650089411175,0.06047924680765333,0.0015,0.0015,0.058979246807653325
3,564222,0.0004319650089411175,0.06515817924713571,0.0015,0.0015,0.06365817924713571
3,553848,0.0004319650089411175,0.06269695641636153,0.0105,0.0105,0.052196956416361524
3,559661,0.0,0.0396127439959758,0.0765,0.0765,-0.0368872560040242
3,561237,0.0,0.037957537053183735,0.0125,0.0125,0.025457537053183734
3,559656,0.0,0.03233355146693129,0.0125,0.0125,0.019833551466931287
3,562831,0.0,0.0587592887302728,0.135,0.135,-0.0762407112697272
3,553830,0.0,0.08706458260204891,0.0845,0.0845,0.0025645826020489065
3,558971,0.0,0.024827225466150675,0.0015,0.0015,0.023327225466150674
3,616907,0.0004319650089411175,0.06376320385035618,0.0135,0.0135,0.05026320385035618
3,616904,0.0,0.06657122983030266,0.175,0.175,-0.10842877016969733
3,628944,0.0004319650089411175,0.061330665944770726,0.0015,0.0015,0.059830665944770725
3,558940,0.0,0.04217455538320519,0.0785,0.0785,-0.03632544461679481
3,559670,0.0,0.021416311092705493,0.0065,0.0065,0.014916311092705494
3,561995,0.0,0.025311065349221194,0.0065,0.0065,0.018811065349221195
3,559678,0.0,0.02426184490199646,0.0085,0.0085,0.01576184490199646
3,565064,0.0,0.02747451966550527,0.385,0.385,-0.3575254803344947
3,564196,0.0004319650089411175,0.08802532935674937,0.018,0.018,0.07002532935674936
3,569371,0.0004319650089411175,0.07938010696521529,0.001,0.0005,0.07838010696521529
3,562803,0.0,0.04967389736464572,0.155,0.155,-0.10532610263535427
3,559665,0.0,0.022755177994281815,0.0095,0.0095,0.013255177994281815
3,561991,0.0,0.02395932630607567,0.0075,0.0075,0.01645932630607567
3,561996,0.0,0.04257926646323883,0.0495,0.0495,-0.0069207335367611755
3,559658,0.0,0.039954495339329946,0.0645,0.0645,-0.024545504660670056
3,553837,0.0004319650089411175,0.07222533741177356,0.0165,0.0165,0.05572533741177356
3,553864,0.0,0.04630246114566091,0.005,0.005,0.04130246114566091
3,561239,0.0,0.04422382622003971,0.0415,0.0415,0.0027238262200397073
3,559683,0.0,0.022896809516944026,0.0075,0.0075,0.015396809516944027
3,558963,0.0,0.04219851736069015,0.0185,0.0185,0.02369851736069015
3,559671,0.0,0.02172302279800324,0.0075,0.0075,0.014223022798003242
3,553831,0.0004319650089411175,0.07478932986252736,0.0065,0.0065,0.06828932986252735
3,566140,0.0,0.0506459297198353,0.265,0.265,-0.2143540702801647
3,561255,0.0,0.03191610060105899,0.0095,0.0095,0.02241610060105899
3,562000,0.0,0.026623416947451777,0.0115,0.0115,0.015123416947451777
3,562832,0.0004319650089411175,0.07242244388204035,0.0055,0.0055,0.06692244388204034
3,561241,0.0,0.0357320685064683,0.0105,0.0105,0.025232068506468294
3,569359,0.0004319650089411175,0.08478746809073956,0.001,0.0005,0.08378746809073956
3,559674,0.0,0.030773142313748062,0.0075,0.0075,0.023273142313748062
3,561233,0.0,0.03780765575641446,0.0205,0.0205,0.01730765575641446
3,561232,0.0,0.033516298637752885,0.0185,0.0185,0.015016298637752886
3,553838,0.0,0.08618944949859197,0.0615,0.0615,0.024689449498591975
3,540844,0.0,0.04886665781649341,0.494,0.494,-0.4451333421835066
3,569365,0.0004319650089411175,0.08124471833305318,0.0015,0.0015,0.07974471833305317
3,553849,0.0,0.0781092562169872,0.0455,0.0455,0.032609256216987195
3,559679,0.0,0.024549010095964795,0.0065,0.0065,0.018049010095964796
3,559688,0.0,0.021835160932616365,0.0075,0.0075,0.014335160932616366
3,601821,0.0,0.06847450540646924,0.0375,0.0375,0.03097450540646924
3,553829,0.0,0.08233294669418535,0.0795,0.0795,0.002832946694185351
3,559652,0.0,0.03842337161541971,0.2725,0.2725,-0.23407662838458032
3,553852,0.0004319650089411175,0.0688524970427285,0.0125,0.0125,0.0563524970427285
3,569356,0.0004319650089411175,0.0892611445835686,0.001,0.0005,0.0882611445835686
3,568117,0.0,0.055012246702282275,0.065,0.065,-0.009987753297717727
3,566146,0.0,0.07007403234172357,0.116,0.116,-0.04592596765827643
3,558968,0.0,0.026696692232545245,0.0035,0.0035,0.023196692232545245
3,559681,0.0,0.021451844577670413,0.0075,0.0075,0.013951844577670413
3,561253,0.0,0.04099042470906616,0.0245,0.0245,0.016490424709066157
3,567563,0.0,0.05015115891714341,0.001,0.0005,0.04915115891714341
3,616906,0.0,0.07044352135820053,0.04,0.04,0.030443521358200533
3,562793,0.0,0.0577568246879553,0.535,0.535,-0.47724317531204474
3,540843,0.0,0.08107240494414682,0.51,0.51,-0.4289275950558532
3,628954,7.949746655350892e-05,0.06437793449161355,0.0015,0.0015,0.06287793449161355
3,561246,0.0,0.04593106154730552,0.0155,0.0155,0.030431061547305523
3,559673,0.0,0.021464729403506983,0.0095,0.0095,0.011964729403506983
3,561248,0.0,0.0249142190598846,0.0065,0.0065,0.0184142190598846
3,553879,0.0,0.0469337447649299,0.0015,0.0015,0.045433744764929895
3,564213,0.0004319650089411175,0.08211829681848379,0.018,0.018,0.06411829681848379
3,559676,0.0,0.022012991365373363,0.0075,0.0075,0.014512991365373363
3,561230,0.0,0.04038069175690307,0.1805,0.1805,-0.14011930824309693
3,553839,0.0004319650089411175,0.06850165318825635,0.0095,0.0095,0.05900165318825635
3,559660,0.0,0.03208384264633384,0.0235,0.0235,0.008583842646333842
3,560317,0.0,0.06028381986011176,0.115,0.115,-0.05471618013988824
3,562003,0.0,0.024195160204513247,0.0075,0.0075,0.016695160204513247
3,564212,0.0004319650089411175,0.08015048420310127,0.0155,0.0155,0.06465048420310127
3,553866,0.0,0.06978579428869264,0.1615,0.1615,-0.09171420571130737
3,558952,0.0,0.026501050538433126,0.0055,0.0055,0.021001050538433125
3,553858,0.0,0.06560371117671564,0.0275,0.0275,0.03810371117671564
3,559689,0.0,0.024850088698309573,0.0065,0.0065,0.018350088698309574
3,558972,0.0,0.02573955577027419,0.0025,0.0025,0.02323955577027419
3,628943,0.0004319650089411175,0.05900303771561102,0.0015,0.0015,0.05750303771561102
3,558975,0.0,0.03041401142840179,0.0055,0.0055,0.024914011428401793
3,561247,0.0,0.024011143943668715,0.0065,0.0065,0.017511143943668716
3,558960,0.0,0.02766049025374487,0.0015,0.0015,0.02616049025374487
3,628940,0.0,0.07420908787235475,0.0625,0.0625,0.011709087872354751
3,564198,0.0,0.05860513804640875,0.145,0.145,-0.08639486195359124
3,559659,0.0,0.03170891654950643,0.0125,0.0125,0.01920891654950643
3,601826,0.0,0.06915951291406343,0.394,0.394,-0.3248404870859366
3,628942,0.0004319650089411175,0.061890671104454224,0.0015,0.0015,0.06039067110445422
3,553856,0.0,0.05986269903609926,0.485,0.485,-0.42513730096390073
3,628936,0.0004319650089411175,0.06175482503545366,0.0015,0.0015,0.06025482503545366
3,561243,0.0,0.032036459316895104,0.0375,0.0375,-0.005463540683104895
3,601819,0.0,0.06843866994941886,0.385,0.385,-0.3165613300505812
3,564211,0.0,0.06956202393957463,0.125,0.125,-0.05543797606042537
3,616911,0.0004319650089411175,0.058552098378404964,0.0035,0.0035,0.05505209837840496
3,553871,0.0,0.05985534329306468,0.0295,0.0295,0.030355343293064684
3,561257,0.0,0.023554590311568927,0.0085,0.0085,0.015054590311568927
3,628949,0.0004319650089411175,0.0634136126116739,0.0015,0.0015,0.0619136126116739
3,559682,0.0,0.021640867325989983,0.0065,0.0065,0.015140867325989984
3,559684,0.0,0.03408762467050065,0.0105,0.0105,0.02358762467050065
3,561240,0.0,0.030440928658528,0.0095,0.0095,0.020940928658528
3,558976,0.0,0.03341616102817949,0.0085,0.0085,0.024916161028179493
3,616912,0.0004319650089411175,0.06024532862051885,0.0045,0.0045,0.055745328620518855
3,553850,0.0004319650089411175,0.06658466444082434,0.0085,0.0085,0.058084664440824336
3,561992,0.0,0.024041468585625992,0.0085,0.0085,0.015541468585625991
3,559694,0.0,0.03698286273075024,0.0185,0.0185,0.018482862730750244
3,566170,0.0,0.05019085640238168,0.001,0.0005,0.04919085640238168
3,566142,0.0,0.05347568882014128,0.355,0.355,-0.3015243111798587
3,558957,0.0,0.02600162103788105,0.0015,0.0015,0.02450162103788105
3,616905,0.0,0.06278443894239105,0.075,0.075,-0.012215561057608945
3,609655,0.0,0.07072594355814128,0.255,0.255,-0.18427405644185874
3,561985,0.0,0.03055330287088665,0.0085,0.0085,0.022053302870886648
3,601823,0.0,0.04390374309002111,0.0035,0.0035,0.04040374309002111
3,561983,0.0,0.026796436533402943,0.0095,0.0095,0.017296436533402945
3,566186,0.0,0.040806405070069975,0.001,0.0005,0.039806405070069974
