fold,period_idx,date,split,id,delta_w,w
247,247,2026-01-05 00:00:00+00:00,validation,559672,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559673,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559674,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559675,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559676,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559677,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559678,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559679,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559680,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559681,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559682,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559683,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559684,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559685,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559686,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559687,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559688,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559689,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559690,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559691,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559692,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559693,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,559694,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,560317,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561229,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561230,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561231,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561232,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561233,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561234,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561235,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561236,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561237,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561238,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561239,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561240,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561241,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561242,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561243,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561244,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561245,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561246,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561247,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561248,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561249,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561250,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561251,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561252,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561253,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561254,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561255,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561256,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561257,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561258,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561973,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561974,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561975,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561976,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561977,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561978,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561979,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561980,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561981,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561982,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561983,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561984,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561985,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561986,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561987,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561988,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561989,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561990,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561991,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561992,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561993,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561994,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561995,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561996,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561998,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,561999,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562000,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562001,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562002,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562003,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562004,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562793,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562794,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562802,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562803,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562828,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562829,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,562830,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562831,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,562832,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564161,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564166,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564194,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,564195,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,564196,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564198,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,564205,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564210,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,564211,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,564212,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564213,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564222,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,564223,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,565064,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,565065,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,566136,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,566140,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,566142,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,566146,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,566170,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,566186,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,566187,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,566188,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,566191,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,566193,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,566230,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,567560,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,567561,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,567562,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,567563,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,567621,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,567687,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,568117,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,569356,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569357,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569359,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569364,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569365,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569367,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569369,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569371,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,569372,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,597964,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,599323,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,599324,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,601818,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,601819,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,601820,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,601821,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,601822,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,601823,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,601824,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,601825,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,601826,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,609655,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,616902,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,616903,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,616904,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,616905,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,616906,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,616907,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,616908,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,616909,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,616910,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,616911,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,616912,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,616913,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628936,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628937,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628940,0.0,0.0
247,247,2026-01-05 00:00:00+00:00,validation,628942,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628943,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628944,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628945,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628946,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628948,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628949,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628950,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628951,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628952,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628953,0.0,0.013513513513513514
247,247,2026-01-05 00:00:00+00:00,validation,628954,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,540819,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,540843,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,540844,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553824,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553826,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553827,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553828,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553829,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553830,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553831,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553837,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553838,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553839,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553843,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553848,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553849,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553850,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553851,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553852,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553856,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553857,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553858,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553859,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553860,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553862,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553863,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553864,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553865,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553866,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553869,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553871,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,553876,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553877,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553879,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,553881,0.0,0.013513513513513514
248,248,2026-01-06 00:00:00+00:00,validation,558934,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558935,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558936,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558937,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558938,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558939,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558940,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558941,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558943,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558944,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558945,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558946,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558947,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558949,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558951,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558952,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558954,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558955,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558956,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558957,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558958,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558959,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558960,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558961,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558962,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558963,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558964,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558965,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558966,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558967,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558968,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558969,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558970,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558971,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558972,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558973,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558974,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558975,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558976,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558977,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,558978,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559651,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559652,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559653,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559654,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559655,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559656,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559657,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559658,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559659,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559660,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559661,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559662,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559663,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559664,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559665,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559666,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559667,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559668,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559669,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559670,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559671,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559672,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559673,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559674,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559675,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559676,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559677,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559678,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559679,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559680,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559681,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559682,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559683,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559684,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559685,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559686,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559687,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559688,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559689,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559690,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559691,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559692,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559693,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,559694,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,560317,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561229,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561230,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561231,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561232,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561233,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561234,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561235,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561236,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561237,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561238,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561239,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561240,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561241,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561242,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561243,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561244,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561245,0.0,0.0
248,248,2026-01-06 00:00:00+00:00,validation,561246,0.0,0.0
